meanPitch,minPitch,maxPitch,stdPitch,meanHarmonicity,minHarmonicity,maxHarmonicity,stdHarmonicity,minIntensity,maxIntensity,quantileIntensity,meanIntensity,stdIntensity,minFormant1, maxFormant1, quantileFormant1, meanFormant1, stdFormant1, minFormant2, maxFormant2, quantileFormant2, meanFormant2, stdFormant2, minFormant3, maxFormant3, quantileFormant3, meanFormant3, stdFormant3, Result
95.97526653211857,74.97614349133057,120.98837763583091,13.127629676877946,10.614786287848945,-227.05888786139786,43.446194513277945,5.4790623047422455,41.84042289229836,83.7696662918946,76.25727906489718,73.20778980146441,8.914637900280702,--undefined--,2511.4008903176045,518.8055619347705,801.9641542346908,606.6300934296164,471.0191103581456,3663.0556299610203,2142.2299918489684,2108.204998281079,582.4639156663399,2191.9226469397336,4983.089762582655,2860.888430772607,3057.9846302735996,593.2288246927081,5
159.9065535193957,122.90493469476407,231.31162390896898,24.317959374842108,7.241720700957463,-226.41333424447316,33.57709350601989,5.238591578876021,37.98330874455773,82.3470577617382,72.99415882050555,67.37458205290388,12.362845160931665,--undefined--,2860.598237895166,715.1649159046555,810.2646791930736,481.8640960390689,832.2954644566416,3368.132668564495,1808.068996667691,1955.9068421042375,540.6964841834297,1803.3515170310325,4745.074702749893,3104.442601128934,3117.2856369473297,422.76973409690396,5
169.75911086110057,125.86305171509187,233.19386722779197,27.620414413640074,11.50301240897909,-226.815193197471,30.53330205789598,6.859170889318104,39.17215799091245,87.89500111095619,78.17838333232214,74.27920384974686,11.828787382178268,--undefined--,2586.8516214937194,472.71730922982164,752.4460846445822,551.3323047930174,1136.3858827113295,3377.5404947816332,1920.3623439210937,2013.0938237479468,482.9493873493107,2349.5429675210776,4572.362363033259,3225.017653670433,3212.8464349742453,352.18354944677395,5
200.4844164272599,131.81887494350244,264.4747337220863,38.28498263796865,9.537615380643427,-226.14618337136505,34.458030580444245,6.964220328072068,35.692448501678705,85.56119573105407,72.32170042792872,68.18834028326027,13.228005990024469,14.73135548433018,2048.4140608795765,490.6593562713215,682.2870830219771,442.14765158349593,1009.4403218463046,3068.2500030145893,1853.664155518039,1886.3543897374566,452.09134929632324,2375.5791932799984,4484.412602349271,2771.152386782248,2905.502508782605,377.5306943588404,5
175.62311685571262,104.45653304451713,215.45530265859293,29.015555427634737,9.631051773892045,-226.33662045602185,36.16640958638989,6.170091835502628,43.73956508622765,85.80883180057963,72.55316744301057,68.82461963303511,11.644542680903578,--undefined--,2029.7478168979055,515.8018672669333,776.8358715568335,491.12117361977107,661.1225283729575,3696.275616275326,1767.4176754634275,1857.7394611014913,531.4668450048437,1876.3772317668072,4749.084947072453,2837.052605625852,2972.495296144716,480.9207173256629,5
196.79689976767048,126.91637064776425,256.6660409610181,34.97768330683845,13.512783287045357,-226.6725293112444,31.264802899068307,6.545618230359912,42.814512589808736,86.15117039877666,75.883886600622,72.60038042959407,10.400382119659426,--undefined--,2538.06274897406,420.30558497369043,633.6986125570374,471.28036613476036,368.15197581383313,3664.2030803408397,1918.9197740477773,1913.108586084166,563.822732023513,2246.8990679066574,4792.1309316099305,2842.7599661902136,2971.0876545814167,433.6987588734649,5
123.77023963433233,89.79910964082298,160.98490813667212,21.13030479099769,7.974861950781102,-226.2917952131796,35.526617886621935,5.071571940712842,39.553425793306914,85.26340780836347,75.73477545283768,72.73161012984967,10.742117671222493,--undefined--,2334.4142090466885,414.09031154103656,690.1733834743138,502.2093754901618,715.206780383552,3141.5897891225363,1580.2152792755703,1783.211270845822,576.8531729764036,2045.1329817504857,4518.279863164931,2723.930716514417,2928.4137455498253,490.27528029621914,5
147.30125898452002,72.02127026805921,279.54030607012817,33.88389892915565,9.710921831380093,-226.47899979559256,38.18439256695067,7.562794434942814,39.237799846633585,87.02072250179216,72.80412254504688,70.04765683121305,10.363772840521428,--undefined--,2546.832320967213,450.71497500166134,667.9665016941927,481.75864157380533,1258.1818291639454,3687.0365899557355,1863.5475608390566,2002.7763872939859,473.80958962996164,2182.4893604459835,4543.534592859812,3113.525587192279,3073.339615835595,405.88629835986933,5
191.78939323428926,87.2341653010957,292.8165627235009,42.482071891969355,13.7346878225521,-226.2536502586741,32.18884166194747,6.715342775849697,43.23250917933624,85.28357470226463,76.42154010431307,73.9267659324365,9.709712130835292,39.106118421041046,2440.1323061351127,397.06187279757535,545.0387281387569,357.98743972328253,311.0569063677756,3161.267589698995,1775.2701413696202,1853.671839650993,530.6228181785633,1906.3981578352743,4258.692771095001,2848.2420156052976,2896.740224292114,369.83017600293005,5
123.37502294480343,76.61962808428471,170.54951479887077,20.992355548370185,9.593854761252972,-226.34133423816442,36.129858390997185,5.531047719763916,28.69451382765337,86.35539769585961,70.99996162310353,68.00418229932616,12.462002957693398,--undefined--,2712.7542096427474,434.3689659475973,707.7532163972579,519.700271413822,431.1430105722045,3300.901914913914,1727.1142765602947,1830.069396569247,624.6974913022698,2186.925485738205,4593.69934234912,2669.17306248463,2856.62180193809,525.2212469683017,5
104.74219181901188,78.48248693843841,137.19690096885702,10.998820682361675,8.280946694692638,-226.42098594531444,37.05857517638398,4.86322433447497,32.2754497582317,84.05253970015887,70.31315433895527,67.13912115953035,10.896133172290694,--undefined--,2456.1435162313915,537.5446885091972,690.6138614039558,473.106740478806,785.8924616243105,3899.4085668466264,1523.2030194319134,1715.97148348775,634.3433525678062,2048.1656525529156,4848.82895293367,2743.068715344712,2897.9063140352223,499.80426630540956,5
147.603540380117,81.33659524665345,567.1951237688605,57.36203943686804,8.672050274199027,-226.27365629908118,33.733240916364586,5.2455641138099915,35.05757067597552,84.87420252111853,70.65438115523851,67.104796578934,11.078433470722379,--undefined--,2635.2805298596404,528.5189118212832,737.6975221433785,484.5290255631939,491.04477895916,3336.203792802367,1710.9935283735936,1819.0128602652974,600.9775976083773,2236.8758459850383,4499.499066241183,2855.613896216053,2940.1664804531174,413.06547635860284,5
119.81015089718588,75.07834732643322,161.29370415595008,22.701534621503125,6.964100057005025,-226.94595182940856,36.27696619091704,4.718145086946825,36.426795556197995,84.44857919605813,71.29664284977032,69.2957509807695,10.877787480452499,--undefined--,2709.4346862663815,580.3936630440538,887.7764935513584,606.0335092528373,715.512262301437,3388.402172980658,2154.660879704371,2146.356564739586,535.1165726282283,2252.1773984113197,4500.3747158957885,2835.8232276230115,3058.4871635954096,509.3356502130671,5
132.096280598663,99.08457088048607,522.7429662061204,56.31288736159203,8.063510682665052,-226.73794685345595,42.316882900427245,6.063594041715314,34.05941395648769,84.95281598833321,70.48690594277608,67.55077341444117,12.800472426800535,--undefined--,2840.965136376411,559.0801192956441,820.6055772136675,557.4766500776865,246.5266208603713,3435.4083871356333,1898.7077827663263,1931.8820998588712,634.3911672198903,2101.617015370665,4487.560914609547,2933.2198545457645,3007.597884214387,493.23717207213747,5
135.39991872549285,81.93590498699521,232.84865857747087,39.431914385798706,9.797615332057132,-226.52184451457669,42.63663371707993,6.910844784583654,35.8695653838994,85.60349359656212,72.21305236458001,69.75071956337237,10.511265095346799,--undefined--,2342.8138639556046,396.3535196079805,627.7551995960771,479.65961631497345,667.7639826871502,3661.6684630140053,1774.7715262585007,1835.4818305103047,541.1742627607377,2043.8950995788007,4758.962490058172,2666.988233417247,2848.0242709298777,523.9491471083438,5
102.82197992659904,75.21519337425109,163.55285450160767,18.134859230450896,6.857248275430926,-226.5911234002305,39.12344936628358,4.819006211351882,37.01025358491333,85.36602904486752,73.21436178605867,70.4425035355588,9.668976263445895,--undefined--,3050.4053730512683,770.0062655189301,842.0935486737637,503.05775317474826,422.24012814842126,3970.1248567189755,1863.969888524423,1979.8433768129214,720.6023687901204,2172.1606667947963,4806.498300171829,2840.0998383134843,3058.9908718342963,562.0272155870846,5
109.37921413422605,76.09338440288079,144.9971738168851,13.588336431746676,8.107225926078815,-226.57839375671165,38.771699074344056,5.784009998939653,35.91023177858255,83.78733370062906,69.13850706761853,65.88027905988008,10.670983817532413,--undefined--,2576.306125320522,700.8758633123662,880.682910959433,581.0479551621106,231.92551390994123,3479.432565408824,2072.381622571711,2037.0853713220006,664.3203119068959,2151.5428640861655,4586.14421454455,2962.5101782557695,3075.7916777234987,495.9510097470331,5
94.16485475408001,75.00762898108684,125.55784802814661,11.813148227063344,6.7298944043994195,-226.39879380847935,37.44709918454015,4.8467348380987225,44.09142005065611,83.30846158600146,69.56097341796561,68.40019552600334,8.976972186925792,--undefined--,2749.868674959888,646.3393817715043,907.6794899740595,644.0588789294826,865.2858324535522,3623.9387751499225,2111.6367957856355,2097.6605241123343,567.8332810240483,2157.5501875352957,4743.828008749171,2871.079257995898,3083.481576540529,602.7832598192457,5
115.41255556043575,78.90502482004895,164.4377097759819,22.027934822041697,6.915796053884476,-226.08816402926186,30.621179689042425,3.8773071965204835,33.788633226150445,86.31906497156464,71.20963663570697,68.51844735821281,12.179624199449608,--undefined--,2675.268302863975,640.9373369031994,776.1743372151016,482.70216705546176,711.0588897961304,3586.2460017283593,1596.3980529781556,1772.7786987229756,600.3600919134512,1903.5318434975147,4235.143400559934,2715.3623974270586,2850.907474502951,502.8766684337261,5
191.54351442017284,121.52552821581907,590.4480061441224,82.7937503574361,12.317791269938967,-226.5420474704467,42.728667811492436,7.351588684692883,36.974475647430296,84.7230848941798,71.77828631795985,67.5275233680185,10.62356938849393,--undefined--,2471.3250169536677,500.05682960554026,778.2989350550586,548.794362658525,266.68883985788466,3359.49780448409,1954.4253767662617,1993.9290800968877,624.2077005762231,1996.7834982132713,4563.279793388271,3144.7200058872777,3170.6521932045416,359.3194740863592,5
194.14956021141333,128.8201800445496,304.65110808227377,47.67575277931259,10.337661235074101,-226.84411178722408,41.36970103209254,6.866448370836126,47.99093999197094,85.8392264065679,75.11543820938918,72.0375281505521,10.50930987274908,0.11111583280163018,2193.484410102986,504.586778057169,734.0296641315462,468.08750237261427,275.41596491960735,3603.726225054466,1919.210418267671,1952.31086269396,561.2077332232436,2328.064675912734,4345.636262859537,2865.8563567134825,2980.220057125089,457.792420508608,5
208.01654283489853,83.68279426618156,552.3567962939973,65.20203212450542,14.164658051379964,-226.50620731842318,36.935049498824284,7.004413927596188,36.4842281738977,86.65727415255617,71.65557645095382,66.9110786900189,10.862052276269297,--undefined--,2480.219186798588,464.63981730465474,726.2624643738537,521.1695766744333,594.8558228882158,4090.736968646676,1994.0057901537082,1970.991018010518,625.4774648044034,1317.27684400723,4451.010906926825,2909.01031422833,3057.2353183928453,451.0905307486684,5
163.91571160596268,81.66132589745284,214.485287508991,22.782433399521835,9.199499626482124,-226.34286452045507,37.0412873798587,5.914878147221797,41.21742083812003,85.0401046862872,74.47530602519781,69.75221459494226,11.2821019723542,--undefined--,2465.961297650256,479.66938108471,736.344551368331,479.89779713896144,111.3797407314533,3434.864957498876,1800.5479292928455,1887.9222519484717,610.9073243934831,1854.953570959574,4708.514940458207,2863.0513141112083,3034.577993076591,486.7773078639534,5
175.88560307723725,116.75382528207972,232.50216527932497,26.422193695232615,11.247578231988301,-227.03850149330898,37.363521837150415,5.790259693427841,49.7101501940151,87.45214112607624,76.95120410147072,75.0715960870882,8.569508388736311,--undefined--,2616.136323586614,422.14304128872874,686.1560282794441,537.3430838789428,365.7676228369819,3727.2519382930072,1972.1324907786734,2019.129564101118,560.6073228258082,2110.0701684612163,4589.39711012796,2766.47406352301,2976.779187192716,494.44494345393446,5
179.20834597528133,101.06779317189141,263.8878661936657,34.320637180935734,9.571299257332594,-226.61178639170956,38.7896729597515,6.678246811140625,40.513580368518774,86.54529420321488,73.01780248624314,70.60345427916319,10.934217944459498,--undefined--,2663.2086996875637,579.2447835576592,733.7313474363418,535.0618366162518,1079.2988631971825,3879.4313843718983,1658.3128762738008,1867.7434794893898,617.3981107301364,1789.4251794924598,4695.834985234755,2801.0764675851806,2956.155993439511,504.2821129316783,5
195.45710909986343,130.22578111138625,243.0012582667176,38.13711764597208,11.171196347808296,-226.85077915504223,28.643257180944964,7.61819071169962,44.426124484621916,87.6530558385322,74.40093451649238,70.24285942676546,13.390283987450493,--undefined--,2476.8679902855024,563.2374985112557,777.9275179115293,523.7939444182247,969.5983113574241,3319.5390080874436,2032.8166231808768,2016.7443850120733,522.2503188009167,2185.2415849063073,4654.722184331096,2925.893883257164,3054.959422993059,438.4173027788538,5
151.8316638775903,76.60504263006756,195.0342681189898,24.1815603525715,7.408603761729284,-227.37019931268168,44.9869733829961,6.354589805271133,33.10385236952417,83.55871391530805,71.9161358288869,66.97015804955174,13.04344943034899,30.04340602481429,2105.5017664290485,623.7420521219939,770.602096396342,424.4387971134444,618.0074073345108,4172.091000608292,1626.371356529671,1888.4993885420843,632.2960753383896,2291.9800767389133,4420.269397177888,2876.0671353824987,3026.596630618576,478.8293128151575,5
137.92635640397975,80.401576646239,564.9689488579367,112.8312081432715,6.584458352423864,-226.00030778648022,30.009039400759885,4.817628039094545,33.93298696277695,82.9466274693221,68.02623535399275,65.02670487467498,11.782615343894589,--undefined--,2135.3739975740914,631.5298621225463,778.0301756266862,465.5846095560832,893.6004062832588,3100.2770737204632,1730.3403917740507,1927.5485354495872,575.6927756196212,2030.7333556950794,4138.747406126127,2731.4748380937594,2954.643739372713,497.51243525403066,5
111.96008204999056,73.89667228302386,148.6672973962084,17.47092120743989,8.416205494124139,-226.47640680865408,35.83494833006238,5.199319259608257,38.781022163117086,85.68972196377564,75.06186824586602,72.40423058909556,10.164722321863088,--undefined--,2693.5659569403365,428.87503723512714,683.3261719360346,536.2522536694395,662.3542766867596,3706.350453244592,1799.9491305682882,1865.8909743016823,543.4572049646462,2105.6044763289524,4700.692778375969,2643.1753641935557,2847.316023499647,506.35019181053076,5
187.16478684592607,101.76838274812064,497.7585998878045,56.13822213581827,7.9894594338569735,-226.29410441605037,29.309896133101187,7.198410747806154,36.97210446177053,84.12401260502155,73.16224456918644,69.3635295440374,11.433383950452182,--undefined--,1959.582713455248,600.0735069810546,774.5794599641891,484.4326382404077,1052.166103589413,3543.9206414576793,1837.9051581147448,1955.6869112704298,552.5619883491555,2161.838228326754,4352.589016422062,2878.2624420529883,3009.394723194398,427.12504656332,5
107.48281064854864,88.57120035942368,134.05063629004607,9.799242288742024,7.735517313662022,-226.1895542311,34.64316503726844,6.470641031592627,46.14954492514702,86.19799435510168,73.79146073941976,70.12131291548215,10.751822225109196,--undefined--,2668.4473178402372,527.7649818300526,835.1556028662704,560.7937637478611,460.1032930932496,3678.7852768608946,1955.072609480494,1897.2975318478163,687.2301466669724,1957.5813401688624,5099.191266214838,2895.5871748033155,2972.5453531489225,528.589598227033,5
103.79301097676785,75.20153895448189,126.05158488958143,16.602139080957443,5.009555828212594,-226.91764952932562,43.52543341005591,5.820141053416757,37.35066854518136,81.88254000253534,71.3491786583894,68.18915435574162,12.126418471044941,--undefined--,1957.000579831057,1079.895789935948,961.2229167008094,475.812901966999,877.2828244934382,3572.7582594290507,2299.2382613123477,2067.5227483720514,577.145603048288,2098.7241148853113,4344.723065041388,3141.0494258074955,3129.83675402297,519.4840750009178,5
110.77884099104017,84.34262031721512,136.9717650607315,14.225473171852501,10.420287774570683,-226.4461913112719,37.70112385387181,5.769243603579181,35.20914708440777,83.95760771614316,74.53205822896864,71.46109080916922,10.47150591921335,--undefined--,2460.181644876921,387.45697393539297,647.6947676721873,510.93379735578037,846.6555708498333,3646.300216715912,1937.6062904032676,1882.7214357429732,584.114751686126,1996.2364213749493,4820.839109042576,2690.0598745988527,2912.5293033100943,527.5755016279644,5
100.14029483468364,75.38799031929777,122.93349028786021,13.667265269028329,5.769330411244979,-226.42999662884745,37.82235403718231,4.988144060595494,37.49016324855054,82.01836455890466,70.29668144457108,67.75813209629794,10.329528484388042,--undefined--,2926.9452564349526,1043.3466802293156,983.6232236717187,498.8715379584672,1007.1180363709544,3538.307684150609,2180.1254755229643,2061.881007113754,621.8998480027977,2233.038399064252,4742.569614757195,2968.675923259965,3112.6340980768136,556.6657014169655,5
221.79360368785916,127.68602630526384,349.84684533238124,46.089094060246374,10.96811481849723,-226.76036254194827,29.528582458479185,6.759501659708813,41.81069561328198,87.28479328232501,74.21691622529536,71.19754825984818,10.90286716000077,--undefined--,3048.3284303052337,544.1125457685282,703.2121612004521,459.76138172548286,694.630614064963,4078.754393503916,1642.0287278400542,1765.2045862224793,620.2786048311482,1436.3557861876043,4464.118120846812,2836.5236580280025,2974.5361784538995,486.5994028898165,5
201.9025795827173,121.31533243904104,327.9934248057009,44.39787742240847,10.468932265261499,-226.4930557135817,38.967399214299704,5.984202318337696,37.3555634982127,85.811068471071,71.82236143255768,68.44157174718784,11.41799669008679,--undefined--,2863.7738723975194,499.59856784019223,711.984923516263,483.73244713220146,446.50605301871883,4054.569474014782,1746.2514257164885,1811.8906480508974,590.352403182141,2032.411300542738,4881.698738790024,2860.1292994916616,3002.5035060665437,463.38891537147845,5
167.05864559579067,128.1077981393267,192.66094942709097,14.739382837920829,12.999456768948951,-227.27644419929075,45.09189357963736,6.912026443135156,41.088496243061144,86.35306701572075,75.02115368098481,71.98717513710535,9.336771152498915,35.569341607262466,2056.473076856682,412.65740522763343,606.8008141124503,423.02184141676435,919.3764683189854,3391.319690340189,1902.242259507319,1993.625113367961,512.5795663952086,1764.5643635803417,4821.421460685178,3185.5462320691177,3155.361973071709,399.63554810396704,5
182.84794286140092,93.31684710156092,267.0526130321135,32.17463997629962,10.519463391892312,-226.98788182942045,42.6967542920481,6.588330856367642,33.669873663381615,86.13973505871839,75.69865235307374,71.4741866308133,11.544080647331773,--undefined--,2982.3594008340483,608.9323040893926,750.7336942257404,483.2800910167205,655.8971714177443,3721.4566659451475,1601.2829388361042,1843.3548019212305,600.2654497090647,1647.703491046458,4650.6545569055825,2821.705703733699,3012.8115720309743,469.72070006477236,5
192.02578688899612,65.81282919746273,533.7749028003926,69.15689715329214,11.252541694689695,-226.48272622302954,44.21978206371085,5.441324179892618,46.8998462521718,86.67092405464001,76.60352454880086,74.13250931376179,8.909488404970919,--undefined--,2153.415515141133,451.50595055374777,655.7916375295316,455.3207285013967,104.93521443415995,3270.832352483074,1747.7449626209045,1844.7918306858878,540.4086460949748,1738.937243923575,4765.6846050668355,2880.2974055765026,3012.710593460528,470.759001745932,5
101.45759534900021,75.0927300552158,136.62430028371665,16.11726115717675,7.582146137939783,-227.12375892790055,41.39738365151358,4.129529352267527,40.367137220207496,82.41480423553718,70.21959906255432,67.45351409970309,10.48646014777457,--undefined--,2455.329914709783,959.8069025120876,931.3100573339466,509.8479896202354,147.26676706848872,4025.944177208742,2315.985424214713,2144.5772775450864,681.1867899000447,1981.9597122382283,4794.142753967803,3135.1775013489087,3190.479356764742,598.1902261675044,5
107.95152267962887,78.01478946352267,134.3265704948586,11.961998880164643,7.825392419644216,-225.97586179964705,39.727793378464725,4.024719984026044,30.918369394031107,82.33523800462119,69.5950513559481,66.72669730513866,10.731266694052524,--undefined--,2590.5181088627287,534.5881157144145,738.1158404685945,493.17670940843664,580.4351226732394,3785.5707322419335,1601.9338034731527,1809.033145340203,685.7352829951031,2151.364288914231,4648.235840695762,2892.8054162177314,3027.8905874528987,473.71051095165745,5
207.34741871256546,103.76734573502846,585.3495836260784,64.59880993281097,10.515013156495309,-226.37838141584356,33.91926273256742,6.539738039482866,42.75710733983753,85.4114723346919,72.1089135754475,69.23918737923388,9.834331018944292,--undefined--,2833.2660365201073,462.0649209410182,757.5953967880098,578.4403904691698,187.35521906731145,3743.5034299126028,1814.7187146637266,1898.0593258804947,648.7361140120203,1307.563249936132,4395.154822728449,2830.9029484928096,2989.961759945116,452.8361590623483,5
229.37217815998136,85.61792811290579,569.6250992775938,70.96831422784734,9.75338387067781,-226.8361625974103,28.327276169882214,7.743613169634592,48.417952316611334,88.73307056521269,78.46623805856778,75.92616743903268,9.866759181522468,--undefined--,2696.5868059094355,413.8552601676469,742.6069755879612,601.9039769880159,743.8995790371229,3758.1550242258418,1897.2908739217041,2013.688994102893,514.7610436615818,2228.573607251641,4785.242686019457,2844.543119805808,3008.271894551022,452.259526080103,5
131.9793618210725,75.51562259138854,187.73137622300177,26.293736931565412,6.995683892651373,-225.75220620259182,30.42574179230516,6.264126489335935,36.523678711850586,83.66081276340604,69.56681877858506,66.42634853583166,11.09435062822694,--undefined--,1928.9085116757371,647.8676430678213,792.4640568977975,447.8580758831706,886.1405777075345,3027.3901804279403,1776.5162658313848,1913.0548938253748,522.1324688812676,1975.5067842434548,4089.216232877257,2797.885390215886,2967.52665992381,457.50825389487414,5
101.33707900891248,78.77528624386443,138.41560204337117,14.627679921384345,6.709974609626091,-226.28880914927564,34.88051265661078,4.783556186977743,40.8202615825547,83.46277421858308,70.55609346890918,67.84132633004332,10.837063156763561,--undefined--,2209.484523516593,629.6244603787608,811.7624994538932,460.5478713992557,790.5271589302777,3140.844952942916,1715.8530529770535,1915.4195832691123,610.6370268524067,2141.2847971598567,4427.575611739496,2893.781934874116,3129.150714998034,549.15421346709,5
189.60702945452047,144.36078807572363,243.3085727547901,29.167706017929696,9.874200137993396,-226.75313705551963,33.86396901093007,5.8370079819441845,37.69289832848791,84.64990569998403,75.21465410986661,71.5952828445071,10.625611937847852,--undefined--,3054.9832396425363,580.9119266498815,764.4112701839553,532.6226279888466,788.1668159797615,3382.1019575510168,1716.9972198804485,1894.7610818840233,529.566825922239,2343.9209977849705,4557.709982150829,2792.8812399974063,2956.748238460915,454.5042080212509,5
200.61291142714572,149.90582614264616,274.4997005637533,36.26705951131078,11.866241155894363,-226.8164813328142,33.30280503518434,7.250318570505217,41.95665059725223,89.19977668643892,79.44613112055055,76.02797982903091,11.10474879481453,--undefined--,2540.297085091562,473.0018723573718,766.3922187012471,592.0807127769896,1147.023661551508,3540.2602930493995,1840.5171992606392,1959.5411999726803,511.20903233167536,2489.5367525511856,4754.988376293986,2906.731104360362,3050.2024571851566,427.3770104385126,5
109.0231776932153,79.47749780482394,140.43893108603365,14.010375435318617,7.28564392159604,-226.81685446872436,40.90671512808871,6.770424360734063,34.3541413512673,81.87149186583399,68.565257263812,64.09435882221331,12.246668375366381,--undefined--,2932.703678773082,549.5617607671807,769.2491237098073,517.6244832284389,600.599867771014,4012.8423712101826,1990.3011740919158,1973.7079103101178,691.9162432709217,2204.4187111097226,4593.158810930076,2981.304783468009,3047.856757054414,473.8149887950226,5
171.11192217942943,78.74482829782801,269.6298041805084,23.03775263488091,10.598811178890092,-226.45655767150245,41.46115519906673,6.681264880833962,42.75305356171095,86.72667847067589,75.36519604141665,72.75782388042106,9.109268947607708,12.3597903732244,2311.7635473661308,540.3975755679655,700.7045781956305,450.92226801885016,556.7856992980538,3966.3337267121956,1730.090739573604,1856.0235692356775,524.4608502623718,1341.0269365153529,4986.218582128591,3239.0028455488873,3216.733030136846,410.7962176231408,5
